0 verbose cli /data/data/com.termux/files/usr/bin/node /data/data/com.termux/files/usr/bin/npm
1 info using npm@11.17.0
2 info using node@v24.17.0
3 silly config load:file:/data/data/com.termux/files/usr/lib/node_modules/npm/npmrc
4 silly config load:file:/data/data/com.termux/files/home/SillyTavern/.npmrc
5 silly config load:file:/data/data/com.termux/files/home/.npmrc
6 silly config load:file:/data/data/com.termux/files/usr/etc/npmrc
7 verbose title npm install
8 verbose argv "install" "--no-save" "--no-audit" "--no-fund" "--loglevel" "error" "--no-progress" "--omit" "dev" "--ignore-scripts"
9 verbose logfile logs-max:10 dir:/data/data/com.termux/files/home/.npm/_logs/2026-09-18T22_06_16_158Z-
10 verbose logfile /data/data/com.termux/files/home/.npm/_logs/2026-09-18T22_06_16_158Z-debug-0.log
11 silly logfile done cleaning log files
1862 http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 4084ms (cache miss)
1863 http fetch GET 200 https://registry.npmjs.org/crc-32/-/crc-32-1.2.2.tgz 4092ms (cache miss)
1864 http fetch GET 200 https://registry.npmjs.org/crc-32/-/crc-32-1.2.2.tgz 4089ms (cache miss)
1865 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-4.4.0.tgz 4097ms (cache miss)
1866 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-4.4.0.tgz 4099ms (cache miss)
1867 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz 4097ms (cache miss)
1868 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz 4098ms (cache miss)
1869 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz 4094ms (cache miss)
1870 http fetch GET 200 https://registry.npmjs.org/negotiator/-/negotiator-0.6.4.tgz 4099ms (cache miss)
1871 http fetch GET 200 https://registry.npmjs.org/mimic-response/-/mimic-response-1.0.1.tgz 4097ms (cache miss)
1872 http fetch GET 200 https://registry.npmjs.org/statuses/-/statuses-2.0.2.tgz 4104ms (cache miss)
1873 http fetch GET 200 https://registry.npmjs.org/string_decoder/-/string_decoder-1.3.0.tgz 4103ms (cache miss)
1874 http fetch GET 200 https://registry.npmjs.org/string_decoder/-/string_decoder-1.3.0.tgz 4101ms (cache miss)
1875 http fetch GET 200 https://registry.npmjs.org/http-errors/-/http-errors-2.0.1.tgz 4104ms (cache miss)
1876 http fetch GET 200 https://registry.npmjs.org/proxy-from-env/-/proxy-from-env-2.1.0.tgz 4104ms (cache miss)
1877 http fetch GET 200 https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz 4134ms (cache miss)
1878 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz 4114ms (cache miss)
1879 http fetch GET 200 https://registry.npmjs.org/brace-expansion/-/brace-expansion-2.1.0.tgz 4115ms (cache miss)
1880 http fetch GET 200 https://registry.npmjs.org/mime-types/-/mime-types-2.1.35.tgz 4113ms (cache miss)
1881 http fetch GET 200 https://registry.npmjs.org/buffer-crc32/-/buffer-crc32-1.0.0.tgz 4114ms (cache miss)
1882 http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.2.tgz 4113ms (cache miss)
1883 http fetch GET 200 https://registry.npmjs.org/seedrandom/-/seedrandom-3.0.5.tgz 4369ms (cache miss)
1884 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-3.2.7.tgz 4129ms (cache miss)
1885 http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-1.0.0.tgz 4120ms (cache miss)
1886 http fetch GET 200 https://registry.npmjs.org/node-fetch/-/node-fetch-2.7.0.tgz 4143ms (cache miss)
1887 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-4.3.4.tgz 4134ms (cache miss)
1888 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-rotate/-/plugin-rotate-1.6.0.tgz 4196ms (cache miss)
1889 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-quantize/-/plugin-quantize-1.6.0.tgz 4227ms (cache miss)
1890 http fetch GET 200 https://registry.npmjs.org/pac-resolver/-/pac-resolver-7.0.1.tgz 4410ms (cache miss)
1891 http fetch GET 200 https://registry.npmjs.org/bmp-js/-/bmp-js-0.1.0.tgz 4287ms (cache miss)
1892 http fetch GET 200 https://registry.npmjs.org/@huggingface/jinja/-/jinja-0.1.2.tgz 4234ms (cache miss)
1893 http fetch GET 200 https://registry.npmjs.org/commander/-/commander-9.5.0.tgz 4234ms (cache miss)
1894 http fetch GET 200 https://registry.npmjs.org/eslint-scope/-/eslint-scope-5.1.1.tgz 4240ms (cache miss)
1895 http fetch GET 200 https://registry.npmjs.org/@webassemblyjs/ast/-/ast-1.14.1.tgz 4305ms (cache miss)
1896 http fetch GET 200 https://registry.npmjs.org/ip-address/-/ip-address-9.0.5.tgz 4454ms (cache miss)
1897 http fetch GET 200 https://registry.npmjs.org/@jimp/bmp/-/bmp-0.22.12.tgz 4313ms (cache miss)
1898 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4301ms (cache miss)
1899 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-flip/-/plugin-flip-0.22.12.tgz 4298ms (cache miss)
1900 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-rotate/-/plugin-rotate-0.22.12.tgz 4300ms (cache miss)
1901 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-displace/-/plugin-displace-0.22.12.tgz 4304ms (cache miss)
1902 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-crop/-/plugin-crop-0.22.12.tgz 4305ms (cache miss)
1903 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-dither/-/plugin-dither-0.22.12.tgz 4311ms (cache miss)
1904 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4328ms (cache miss)
1905 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4328ms (cache miss)
1906 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4327ms (cache miss)
1907 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4330ms (cache miss)
1908 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-contain/-/plugin-contain-0.22.12.tgz 4332ms (cache miss)
1909 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-cover/-/plugin-cover-0.22.12.tgz 4341ms (cache miss)
1910 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-crop/-/plugin-crop-1.6.0.tgz 4415ms (cache miss)
1911 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4364ms (cache miss)
1912 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4358ms (cache miss)
1913 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4349ms (cache miss)
1914 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4348ms (cache miss)
1915 http fetch GET 200 https://registry.npmjs.org/formdata-node/-/formdata-node-4.4.1.tgz 4545ms (cache miss)
1916 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-fisheye/-/plugin-fisheye-0.22.12.tgz 4372ms (cache miss)
1917 http fetch GET 200 https://registry.npmjs.org/buffer/-/buffer-5.7.1.tgz 4365ms (cache miss)
1918 http fetch GET 200 https://registry.npmjs.org/strip-ansi/-/strip-ansi-7.1.0.tgz 4362ms (cache miss)
1919 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-threshold/-/plugin-threshold-1.6.0.tgz 4446ms (cache miss)
1920 http fetch GET 200 https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-8.1.0.tgz 4371ms (cache miss)
1921 http fetch GET 200 https://registry.npmjs.org/string-width/-/string-width-5.1.2.tgz 4371ms (cache miss)
1922 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4391ms (cache miss)
1923 http fetch GET 200 https://registry.npmjs.org/@jsquash/oxipng/-/oxipng-2.3.0.tgz 4467ms (cache miss)
1924 http fetch GET 200 https://registry.npmjs.org/@adobe/css-tools/-/css-tools-4.4.4.tgz 4441ms (cache miss)
1925 http fetch GET 200 https://registry.npmjs.org/mime/-/mime-3.0.0.tgz 4394ms (cache miss)
1926 http fetch GET 200 https://registry.npmjs.org/ansi-styles/-/ansi-styles-6.2.1.tgz 4392ms (cache miss)
1927 http fetch GET 200 https://registry.npmjs.org/ansi-regex/-/ansi-regex-6.1.0.tgz 4397ms (cache miss)
1928 http fetch GET 200 https://registry.npmjs.org/@agnai/sentencepiece-js/-/sentencepiece-js-1.1.1.tgz 4484ms (cache miss)
1929 http fetch GET 200 https://registry.npmjs.org/enhanced-resolve/-/enhanced-resolve-5.20.0.tgz 4601ms (cache miss)
1930 http fetch GET 200 https://registry.npmjs.org/@jsquash/webp/-/webp-1.4.0.tgz 4514ms (cache miss)
1931 http fetch GET 200 https://registry.npmjs.org/@jimp/utils/-/utils-0.22.12.tgz 4441ms (cache miss)
1932 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-circle/-/plugin-circle-0.22.12.tgz 4449ms (cache miss)
1933 http fetch GET 200 https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz 4524ms (cache miss)
1934 http fetch GET 200 https://registry.npmjs.org/yargs/-/yargs-17.7.2.tgz 4767ms (cache miss)
1935 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-blur/-/plugin-blur-0.22.12.tgz 4461ms (cache miss)
1936 http fetch GET 200 https://registry.npmjs.org/await-to-js/-/await-to-js-3.0.0.tgz 4582ms (cache miss)
1937 http fetch GET 200 https://registry.npmjs.org/@chevrotain/regexp-to-ast/-/regexp-to-ast-11.2.0.tgz 4525ms (cache miss)
1938 http fetch GET 200 https://registry.npmjs.org/web-streams-polyfill/-/web-streams-polyfill-4.0.0-beta.3.tgz 4547ms (cache miss)
1939 http fetch GET 200 https://registry.npmjs.org/emoji-regex/-/emoji-regex-9.2.2.tgz 4528ms (cache miss)
1940 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-mask/-/plugin-mask-0.22.12.tgz 4558ms (cache miss)
1941 http fetch GET 200 https://registry.npmjs.org/zod/-/zod-3.24.2.tgz 4872ms (cache miss)
1942 http fetch GET 200 https://registry.npmjs.org/ast-types/-/ast-types-0.13.4.tgz 4685ms (cache miss)
1943 http fetch GET 200 https://registry.npmjs.org/bmp-ts/-/bmp-ts-1.0.9.tgz 4710ms (cache miss)
1944 http fetch GET 200 https://registry.npmjs.org/@jimp/js-bmp/-/js-bmp-1.6.0.tgz 4674ms (cache miss)
1945 http fetch GET 200 https://registry.npmjs.org/@jimp/js-png/-/js-png-1.6.0.tgz 4711ms (cache miss)
1946 http fetch GET 200 https://registry.npmjs.org/vectra/-/vectra-0.2.2.tgz 4971ms (cache miss)
1947 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-3.6.2.tgz 4710ms (cache miss)
1948 http fetch GET 200 https://registry.npmjs.org/terser/-/terser-5.46.0.tgz 4980ms (cache miss)
1949 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-color/-/plugin-color-0.22.12.tgz 4702ms (cache miss)
1950 http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.4.24.tgz 4745ms (cache miss)
1951 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-resize/-/plugin-resize-0.22.12.tgz 4738ms (cache miss)
1952 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-threshold/-/plugin-threshold-0.22.12.tgz 4744ms (cache miss)
1953 http fetch GET 200 https://registry.npmjs.org/onnxruntime-common/-/onnxruntime-common-1.14.0.tgz 4973ms (cache miss)
1954 http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.4.24.tgz 4758ms (cache miss)
1955 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-color/-/plugin-color-1.6.0.tgz 4804ms (cache miss)
1956 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-blur/-/plugin-blur-1.6.0.tgz 4803ms (cache miss)
1957 http fetch GET 200 https://registry.npmjs.org/pngjs/-/pngjs-6.0.0.tgz 4763ms (cache miss)
1958 http fetch GET 200 https://registry.npmjs.org/@jimp/tiff/-/tiff-0.22.12.tgz 4831ms (cache miss)
1959 http fetch GET 200 https://registry.npmjs.org/uuid/-/uuid-9.0.1.tgz 5087ms (cache miss)
1960 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-18.19.84.tgz 4907ms (cache miss)
1961 http fetch GET 200 https://registry.npmjs.org/async/-/async-3.2.5.tgz 4928ms (cache miss)
1962 http fetch GET 200 https://registry.npmjs.org/domutils/-/domutils-3.1.0.tgz 4982ms (cache miss)
1963 http fetch GET 200 https://registry.npmjs.org/pngjs/-/pngjs-3.4.0.tgz 4821ms (cache miss)
1964 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-blit/-/plugin-blit-1.6.0.tgz 4947ms (cache miss)
1965 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-blit/-/plugin-blit-0.22.12.tgz 4898ms (cache miss)
1966 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.5.2.tgz 4977ms (cache miss)
1967 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-16.9.1.tgz 4977ms (cache miss)
1968 http fetch GET 200 https://registry.npmjs.org/pixelmatch/-/pixelmatch-4.0.2.tgz 4941ms (cache miss)
1969 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.7.0.tgz 5007ms (cache miss)
1970 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-resize/-/plugin-resize-1.6.0.tgz 5041ms (cache miss)
1971 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.7.0.tgz 5006ms (cache miss)
1972 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.5.2.tgz 4999ms (cache miss)
1973 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.5.2.tgz 5003ms (cache miss)
1974 http fetch GET 200 https://registry.npmjs.org/entities/-/entities-4.5.0.tgz 5146ms (cache miss)
1975 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.5.2.tgz 4998ms (cache miss)
1976 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-4.5.2.tgz 5004ms (cache miss)
1977 http fetch GET 200 https://registry.npmjs.org/got/-/got-11.8.6.tgz 5215ms (cache miss)
1978 http fetch GET 200 https://registry.npmjs.org/parse5/-/parse5-7.1.2.tgz 5293ms (cache miss)
1979 http fetch GET 200 https://registry.npmjs.org/@tootallnate/quickjs-emscripten/-/quickjs-emscripten-0.23.0.tgz 5140ms (cache miss)
1980 http fetch GET 200 https://registry.npmjs.org/@jimp/core/-/core-0.22.12.tgz 5083ms (cache miss)
1981 http fetch GET 200 https://registry.npmjs.org/@iconfu/svg-inject/-/svg-inject-1.2.3.tgz 5170ms (cache miss)
1982 http fetch GET 200 https://registry.npmjs.org/isomorphic-git/-/isomorphic-git-1.37.2.tgz 5352ms (cache miss)
1983 http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-9.0.9.tgz 5173ms (cache miss)
1984 http fetch GET 200 https://registry.npmjs.org/@agnai/web-tokenizers/-/web-tokenizers-0.1.3.tgz 5227ms (cache miss)
1985 http fetch GET 200 https://registry.npmjs.org/css-select/-/css-select-5.1.0.tgz 5431ms (cache miss)
1986 http fetch GET 200 https://registry.npmjs.org/glob/-/glob-10.5.0.tgz 5344ms (cache miss)
1987 http fetch GET 200 https://registry.npmjs.org/@jimp/core/-/core-1.6.0.tgz 5416ms (cache miss)
1988 http fetch GET 200 https://registry.npmjs.org/image-size/-/image-size-2.0.2.tgz 5599ms (cache miss)
1989 http fetch GET 200 https://registry.npmjs.org/crc/-/crc-4.3.2.tgz 5566ms (cache miss)
1990 http fetch GET 200 https://registry.npmjs.org/@jimp/plugin-print/-/plugin-print-0.22.12.tgz 5451ms (cache miss)
1991 http fetch GET 200 https://registry.npmjs.org/axios/-/axios-1.15.2.tgz 5613ms (cache miss)
1992 http fetch GET 200 https://registry.npmjs.org/@jsquash/avif/-/avif-1.3.0.tgz 5582ms (cache miss)
1993 http fetch GET 200 https://registry.npmjs.org/web-streams-polyfill/-/web-streams-polyfill-3.2.1.tgz 5805ms (cache miss)
1994 http fetch GET 200 https://registry.npmjs.org/cheerio/-/cheerio-1.0.0-rc.12.tgz 5684ms (cache miss)
1995 http fetch GET 200 https://registry.npmjs.org/lodash-es/-/lodash-es-4.17.23.tgz 5800ms (cache miss)
1996 http fetch GET 200 https://registry.npmjs.org/jimp/-/jimp-0.22.12.tgz 5697ms (cache miss)
1997 http fetch GET 200 https://registry.npmjs.org/gifwrap/-/gifwrap-0.10.1.tgz 5866ms (cache miss)
1998 http fetch GET 200 https://registry.npmjs.org/ajv-keywords/-/ajv-keywords-5.1.0.tgz 5810ms (cache miss)
1999 http fetch GET 200 https://registry.npmjs.org/handlebars/-/handlebars-4.7.9.tgz 5990ms (cache miss)
2000 http fetch GET 200 https://registry.npmjs.org/simple-git/-/simple-git-3.33.0.tgz 6075ms (cache miss)
2001 http fetch GET 200 https://registry.npmjs.org/image-q/-/image-q-4.0.0.tgz 6104ms (cache miss)
2002 http fetch GET 200 https://registry.npmjs.org/chevrotain/-/chevrotain-11.2.0.tgz 6126ms (cache miss)
2003 http fetch GET 200 https://registry.npmjs.org/yaml/-/yaml-2.8.3.tgz 6407ms (cache miss)
2004 http fetch GET 200 https://registry.npmjs.org/@popperjs/core/-/core-2.11.8.tgz 6298ms (cache miss)
2005 http fetch GET 200 https://registry.npmjs.org/lodash/-/lodash-4.18.1.tgz 6717ms (cache miss)
2006 http fetch GET 200 https://registry.npmjs.org/tiktoken/-/tiktoken-1.0.22.tgz 6810ms (cache miss)
2007 http fetch GET 200 https://registry.npmjs.org/openai/-/openai-4.17.4.tgz 6879ms (cache miss)
2008 http fetch GET 200 https://registry.npmjs.org/moment/-/moment-2.30.1.tgz 7104ms (cache miss)
2009 http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-8.18.0.tgz 7021ms (cache miss)
2010 http fetch GET 200 https://registry.npmjs.org/ajv/-/ajv-8.18.0.tgz 6996ms (cache miss)
2011 http fetch GET 200 https://registry.npmjs.org/sillytavern-transformers/-/sillytavern-transformers-2.14.6.tgz 7381ms (cache miss)
2012 http fetch GET 200 https://registry.npmjs.org/webpack/-/webpack-5.105.4.tgz 7434ms (cache miss)
2013 http fetch GET 200 https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001768.tgz 7344ms (cache miss)
2014 http fetch GET 200 https://registry.npmjs.org/highlight.js/-/highlight.js-11.11.1.tgz 7939ms (cache miss)
2015 http fetch GET 200 https://registry.npmjs.org/onnxruntime-web/-/onnxruntime-web-1.14.0.tgz 8057ms (cache miss)
2016 http fetch GET 200 https://registry.npmjs.org/protobufjs/-/protobufjs-6.11.4.tgz 9131ms (cache miss)
2017 silly ADD node_modules/zod
2018 silly ADD node_modules/zip-stream
2019 silly ADD node_modules/zip-stream/node_modules/string_decoder
2020 silly ADD node_modules/zip-stream/node_modules/safe-buffer
2021 silly ADD node_modules/zip-stream/node_modules/readable-stream
2022 silly ADD node_modules/yauzl
2023 silly ADD node_modules/yargs-parser
2024 silly ADD node_modules/yargs
2025 silly ADD node_modules/yaml
2026 silly ADD node_modules/y18n
2027 silly ADD node_modules/xtend
2028 silly ADD node_modules/xmlbuilder
2029 silly ADD node_modules/xml2js
2030 silly ADD node_modules/xml-parse-from-string
2031 silly ADD node_modules/xhr
2032 silly ADD node_modules/wsl-utils
2033 silly ADD node_modules/ws
2034 silly ADD node_modules/write-file-atomic
2035 silly ADD node_modules/wrappy
2036 silly ADD node_modules/wrap-ansi-cjs
2037 silly ADD node_modules/wrap-ansi
2038 silly ADD node_modules/wordwrap
2039 silly ADD node_modules/which-typed-array
2040 silly ADD node_modules/which
2041 silly ADD node_modules/whatwg-url
2042 silly ADD node_modules/whatwg-fetch
2043 silly ADD node_modules/webpack-sources
2044 silly ADD node_modules/webpack
2045 silly ADD node_modules/webpack/node_modules/mime-types
2046 silly ADD node_modules/webpack/node_modules/estraverse
2047 silly ADD node_modules/webpack/node_modules/eslint-scope
2048 silly ADD node_modules/webpack/node_modules/es-module-lexer
2049 silly ADD node_modules/webidl-conversions
2050 silly ADD node_modules/web-streams-polyfill
2051 silly ADD node_modules/wavefile
2052 silly ADD node_modules/watchpack
2053 silly ADD node_modules/wasm-feature-detect
2054 silly ADD node_modules/vectra
2055 silly ADD node_modules/vary
2056 silly ADD node_modules/uuid
2057 silly ADD node_modules/utils-merge
2058 silly ADD node_modules/util-deprecate
2059 silly ADD node_modules/utif2
2060 silly ADD node_modules/utf8-byte-length
2061 silly ADD node_modules/url-join
2062 silly ADD node_modules/update-browserslist-db
2063 silly ADD node_modules/unpipe
2064 silly ADD node_modules/undici-types
2065 silly ADD node_modules/uglify-js
2066 silly ADD node_modules/typedarray
2067 silly ADD node_modules/typed-array-buffer
2068 silly ADD node_modules/type-is
2069 silly ADD node_modules/type-is/node_modules/mime-types
2070 silly ADD node_modules/tsscmp
2071 silly ADD node_modules/tslib
2072 silly ADD node_modules/truncate-utf8-bytes
2073 silly ADD node_modules/tr46
2074 silly ADD node_modules/token-types
2075 silly ADD node_modules/toidentifier
2076 silly ADD node_modules/to-buffer
2077 silly ADD node_modules/to-buffer/node_modules/safe-buffer
2078 silly ADD node_modules/to-buffer/node_modules/isarray
2079 silly ADD node_modules/tinycolor2
2080 silly ADD node_modules/timm
2081 silly ADD node_modules/tiktoken
2082 silly ADD node_modules/terser-webpack-plugin
2083 silly ADD node_modules/terser
2084 silly ADD node_modules/tar-stream
2085 silly ADD node_modules/tapable
2086 silly ADD node_modules/strtok3
2087 silly ADD node_modules/strip-ansi-cjs
2088 silly ADD node_modules/strip-ansi
2089 silly ADD node_modules/string-width-cjs
2090 silly ADD node_modules/string-width
2091 silly ADD node_modules/string_decoder
2092 silly ADD node_modules/streamx
2093 silly ADD node_modules/streamsearch
2094 silly ADD node_modules/statuses
2095 silly ADD node_modules/sprintf-js
2096 silly ADD node_modules/source-map-support
2097 silly ADD node_modules/source-map
2098 silly ADD node_modules/socks-proxy-agent
2099 silly ADD node_modules/socks-proxy-agent/node_modules/ms
2100 silly ADD node_modules/socks-proxy-agent/node_modules/debug
2101 silly ADD node_modules/socks
2102 silly ADD node_modules/smart-buffer
2103 silly ADD node_modules/slidetoggle
2104 silly ADD node_modules/simple-git
2105 silly ADD node_modules/simple-git/node_modules/ms
2106 silly ADD node_modules/simple-git/node_modules/debug
2107 silly ADD node_modules/simple-get
2108 silly ADD node_modules/simple-concat
2109 silly ADD node_modules/sillytavern-transformers
2110 silly ADD node_modules/sillytavern-transformers/node_modules/jimp
2111 silly ADD node_modules/sillytavern-transformers/node_modules/@jimp/types
2112 silly ADD node_modules/signal-exit
2113 silly ADD node_modules/side-channel-weakmap
2114 silly ADD node_modules/side-channel-map
2115 silly ADD node_modules/side-channel-list
2116 silly ADD node_modules/side-channel
2117 silly ADD node_modules/showdown
2118 silly ADD node_modules/showdown/node_modules/commander
2119 silly ADD node_modules/shebang-regex
2120 silly ADD node_modules/shebang-command
2121 silly ADD node_modules/sha.js
2122 silly ADD node_modules/sha.js/node_modules/safe-buffer
2123 silly ADD node_modules/setprototypeof
2124 silly ADD node_modules/set-function-length
2125 silly ADD node_modules/serve-static
2126 silly ADD node_modules/send
2127 silly ADD node_modules/send/node_modules/ms
2128 silly ADD node_modules/send/node_modules/encodeurl
2129 silly ADD node_modules/seedrandom
2130 silly ADD node_modules/schema-utils
2131 silly ADD node_modules/schema-utils/node_modules/json-schema-traverse
2132 silly ADD node_modules/schema-utils/node_modules/ajv-keywords
2133 silly ADD node_modules/schema-utils/node_modules/ajv
2134 silly ADD node_modules/sax
2135 silly ADD node_modules/sanitize-filename
2136 silly ADD node_modules/safer-buffer
2137 silly ADD node_modules/safe-buffer
2138 silly ADD node_modules/run-applescript
2139 silly ADD node_modules/responselike
2140 silly ADD node_modules/response-time
2141 silly ADD node_modules/resolve-alpn
2142 silly ADD node_modules/require-from-string
2143 silly ADD node_modules/require-directory
2144 silly ADD node_modules/regenerator-runtime
2145 silly ADD node_modules/readdir-glob
2146 silly ADD node_modules/readdir-glob/node_modules/minimatch
2147 silly ADD node_modules/readdir-glob/node_modules/brace-expansion
2148 silly ADD node_modules/readable-web-to-node-stream
2149 silly ADD node_modules/readable-web-to-node-stream/node_modules/string_decoder
2150 silly ADD node_modules/readable-web-to-node-stream/node_modules/safe-buffer
2151 silly ADD node_modules/readable-web-to-node-stream/node_modules/readable-stream
2152 silly ADD node_modules/readable-stream
2153 silly ADD node_modules/raw-body
2154 silly ADD node_modules/raw-body/node_modules/statuses
2155 silly ADD node_modules/raw-body/node_modules/iconv-lite
2156 silly ADD node_modules/raw-body/node_modules/http-errors
2157 silly ADD node_modules/rate-limiter-flexible
2158 silly ADD node_modules/range-parser
2159 silly ADD node_modules/quick-lru
2160 silly ADD node_modules/queue-tick
2161 silly ADD node_modules/qs
2162 silly ADD node_modules/punycode
2163 silly ADD node_modules/pump
2164 silly ADD node_modules/proxy-from-env
2165 silly ADD node_modules/proxy-agent
2166 silly ADD node_modules/proxy-agent/node_modules/ms
2167 silly ADD node_modules/proxy-agent/node_modules/lru-cache
2168 silly ADD node_modules/proxy-agent/node_modules/debug
2169 silly ADD node_modules/proxy-addr
2170 silly ADD node_modules/proxy-addr/node_modules/ipaddr.js
2171 silly ADD node_modules/protobufjs
2172 silly ADD node_modules/process-nextick-args
2173 silly ADD node_modules/process
2174 silly ADD node_modules/possible-typed-array-names
2175 silly ADD node_modules/pngjs
2176 silly ADD node_modules/png-chunks-extract
2177 silly ADD node_modules/png-chunk-text
2178 silly ADD node_modules/platform
2179 silly ADD node_modules/pify
2180 silly ADD node_modules/picocolors
2181 silly ADD node_modules/phin
2182 silly ADD node_modules/pend
2183 silly ADD node_modules/peek-readable
2184 silly ADD node_modules/path-to-regexp
2185 silly ADD node_modules/path-scurry
2186 silly ADD node_modules/path-key
2187 silly ADD node_modules/parseurl
2188 silly ADD node_modules/parse5-htmlparser2-tree-adapter
2189 silly ADD node_modules/parse5
2190 silly ADD node_modules/parse-headers
2191 silly ADD node_modules/parse-bmfont-xml
2192 silly ADD node_modules/parse-bmfont-binary
2193 silly ADD node_modules/parse-bmfont-ascii
2194 silly ADD node_modules/pako
2195 silly ADD node_modules/package-json-from-dist
2196 silly ADD node_modules/pac-resolver
2197 silly ADD node_modules/pac-proxy-agent
2198 silly ADD node_modules/pac-proxy-agent/node_modules/ms
2199 silly ADD node_modules/pac-proxy-agent/node_modules/debug
2200 silly ADD node_modules/p-cancelable
2201 silly ADD node_modules/openai
2202 silly ADD node_modules/openai/node_modules/node-fetch
2203 silly ADD node_modules/open
2204 silly ADD node_modules/onnxruntime-web
2205 silly ADD node_modules/onnxruntime-common
2206 silly ADD node_modules/onnx-proto
2207 silly ADD node_modules/once
2208 silly ADD node_modules/on-headers
2209 silly ADD node_modules/on-finished
2210 silly ADD node_modules/omggif
2211 silly ADD node_modules/object-inspect
2212 silly ADD node_modules/object-assign
2213 silly ADD node_modules/nth-check
2214 silly ADD node_modules/normalize-url
2215 silly ADD node_modules/normalize-path
2216 silly ADD node_modules/node-releases
2217 silly ADD node_modules/node-persist
2218 silly ADD node_modules/node-persist/node_modules/yocto-queue
